Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Reactome	REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	11	2	8.818457912083087e-05	0.0020982330809861185	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS
Reactome	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	12	2	0.00010573735521608998	0.0024765671167018576	CACNB1:CACNB4	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING
Reactome	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	4	0.00016124875524787166	0.003718644371023994	ITPR2:PRKCA:PLCB4:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
Reactome	REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	15	2	0.00016781763078439177	0.003754606396206019	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA
Reactome	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	15	2	0.00016781763078439177	0.003754606396206019	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4
Reactome	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	86	3	0.00018369125807737678	0.00404601465697957	ITPR2:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
Reactome	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	16	2	0.00019163911984359537	0.00404601465697957	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS
Reactome	REACTOME_ELEVATION_OF_CYTOSOLIC_CA2PLUS_LEVELS	16	2	0.00019163911984359537	0.00404601465697957	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ELEVATION_OF_CYTOSOLIC_CA2PLUS_LEVELS
Reactome	REACTOME_REGULATION_OF_KIT_SIGNALING	16	2	0.00019163911984359537	0.00404601465697957	PRKCA:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_KIT_SIGNALING
Reactome	REACTOME_INTERFERON_GAMMA_SIGNALING	90	3	0.00021014604008914089	0.004375123806855864	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_GAMMA_SIGNALING
Reactome	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	17	2	0.0002170183644160764	0.00445630860629724	CCND1:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY
Reactome	REACTOME_EPH_EPHRIN_SIGNALING	92	3	0.00022425125833039878	0.00454260319239551	ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPH_EPHRIN_SIGNALING
Reactome	REACTOME_SIGNALING_BY_RHO_GTPASES	447	5	0.00023740637107373617	0.0047449620031937405	PRKCB:PRKCA:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES
Reactome	REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	2	0.0002724351020578179	0.005373423920850908	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_ROCKS
Reactome	REACTOME_CLEC7A_DECTIN_1_SIGNALING	99	3	0.00027841738322288207	0.005420099447416886	ITPR2:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CLEC7A_DECTIN_1_SIGNALING
Reactome	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	101	3	0.0002953093275880688	0.005675239513519425	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
Reactome	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	20	2	0.0003024651021746354	0.005739179596959221	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE
Reactome	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	21	2	0.00033403787198415684	0.006259034626303139	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNAL_TRANSDUCTION_BY_L1
Reactome	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	110	3	0.00037950849312028454	0.007023249767744525	ITPR2:PRKCB:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR
Reactome	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	23	2	0.00040179680556075395	0.007345041604092319	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION
Reactome	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	24	2	0.0004379755278185181	0.007815777573809031	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING
Reactome	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	24	2	0.0004379755278185181	0.007815777573809031	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES
Reactome	REACTOME_L1CAM_INTERACTIONS	118	3	0.0004661591019533402	0.008220852868565377	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_L1CAM_INTERACTIONS
Reactome	REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	25	2	0.0004756821367542167	0.00829125026737873	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS
Reactome	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	26	2	0.0005149129276094289	0.0088454900430955	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS
Reactome	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	530	5	0.0005192816035973342	0.0088454900430955	CAMK2G:SRC:CAMK2D:CAMK2A:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
Reactome	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	28	2	0.0005979322679979642	0.010070791794707285	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PLATELET_CALCIUM_HOMEOSTASIS
Reactome	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	29	2	0.0006417134399148347	0.010598081619654993	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS
Reactome	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	1203	7	0.0006433792043953331	0.010598081619654993	CAMK2G:CCND1:PRKCB:SRC:CAMK2D:CAMK2A:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY
Reactome	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	30	2	0.0006870040384807202	0.011193685366115213	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS
Reactome	REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION	31	2	0.0007338003907452053	0.011827599846527558	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION
Reactome	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	139	3	0.0007513250819768497	0.011981237211524444	ITPR2:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS
Reactome	REACTOME_HEMOSTASIS	612	5	0.000994856272620333	0.01569778476481978	ITPR2:PRKCB:PRKCA:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HEMOSTASIS
Reactome	REACTOME_GABA_B_RECEPTOR_ACTIVATION	39	2	0.0011619396774499506	0.018143203921848705	KCNJ6:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GABA_B_RECEPTOR_ACTIVATION
Reactome	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	40	2	0.0012221235735363825	0.018886218935371523	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY
Reactome	REACTOME_RET_SIGNALING	41	2	0.001283776840909592	0.01963654576044366	PRKCA:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RET_SIGNALING
Reactome	REACTOME_SIGNALING_BY_SCF_KIT	43	2	0.001411477080936752	0.02137175903357769	PRKCA:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_SCF_KIT
Reactome	REACTOME_G1_PHASE	44	2	0.001477516864727711	0.022147977802268386	CCND1:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G1_PHASE
Reactome	REACTOME_SIGNALING_BY_ERBB2	49	2	0.0018294692045588807	0.027152221164690713	PRKCA:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB2
Reactome	REACTOME_GENE_EXPRESSION_TRANSCRIPTION	1462	7	0.00202620530151645	0.029777272029148615	CAMK2G:CCND1:PRKCB:SRC:CAMK2D:CAMK2A:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENE_EXPRESSION_TRANSCRIPTION
Reactome	REACTOME_DISEASE	1070	6	0.002053282455012914	0.029882236893828722	CAMK2G:MAP2K1:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISEASE
Reactome	REACTOME_INTERFERON_SIGNALING	199	3	0.00210835432763478	0.03021929512856381	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_SIGNALING
Reactome	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	727	5	0.002133476025596326	0.03021929512856381	RYR2:CAMK2G:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSPORT_OF_SMALL_MOLECULES
Reactome	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	53	2	0.0021369214700652193	0.03021929512856381	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN
Reactome	REACTOME_GABA_RECEPTOR_ACTIVATION	55	2	0.002299199779778578	0.03221028476530924	KCNJ6:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GABA_RECEPTOR_ACTIVATION
Reactome	REACTOME_SEMAPHORIN_INTERACTIONS	64	2	0.0030991382327657953	0.043014890841814146	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEMAPHORIN_INTERACTIONS
Reactome	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	234	3	0.0033346412635936254	0.045858965634191236	CCND1:PRKCB:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1
Canonical_Pathways	KEGG_GNRH_SIGNALING_PATHWAY	101	14	1.9553100959309127e-26	4.2997269009520773e-23	CAMK2G:CACNA1C:ITPR2:MAP2K1:PRKCB:PRKCA:MAP2K2:PLCB4:SRC:ITPR1:CACNA1D:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GNRH_SIGNALING_PATHWAY
Canonical_Pathways	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	115	13	2.9518190183130105e-23	3.245525010635155e-20	NPR1:CACNA1C:ITPR2:MAP2K1:PRKCB:PRKCA:ROCK1:MAP2K2:ROCK2:PLCB4:ITPR1:CACNA1D:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
Canonical_Pathways	KEGG_LONG_TERM_POTENTIATION	70	11	2.7190691656989134e-21	1.9930776984573036e-18	CAMK2G:CACNA1C:ITPR2:MAP2K1:PRKCB:PRKCA:MAP2K2:PLCB4:ITPR1:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LONG_TERM_POTENTIATION
Canonical_Pathways	REACTOME_CARDIAC_CONDUCTION	139	11	7.495686560397778e-18	3.54982223438491e-15	NPR1:RYR2:CAMK2G:CACNA1C:ITPR2:CACNB1:CACNB4:ITPR1:CACNA1D:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CARDIAC_CONDUCTION
Canonical_Pathways	KEGG_GAP_JUNCTION	89	10	8.071446644804252e-18	3.54982223438491e-15	ITPR2:MAP2K1:MAP2K5:PRKCB:PRKCA:MAP2K2:PLCB4:SRC:ITPR1:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GAP_JUNCTION
Canonical_Pathways	KEGG_CALCIUM_SIGNALING_PATHWAY	177	11	1.140059575367171e-16	4.1783183437206815e-14	RYR2:CAMK2G:CACNA1C:ITPR2:PRKCB:PRKCA:PLCB4:ITPR1:CACNA1D:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CALCIUM_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_MUSCLE_CONTRACTION	206	11	6.209107306320843e-16	1.950546709514219e-13	NPR1:RYR2:CAMK2G:CACNA1C:ITPR2:CACNB1:CACNB4:ITPR1:CACNA1D:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MUSCLE_CONTRACTION
Canonical_Pathways	REACTOME_G_PROTEIN_MEDIATED_EVENTS	53	8	1.9602848492000224e-15	5.388332979238562e-13	CAMK2G:ITPR2:PRKCA:PLCB4:ITPR1:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_PROTEIN_MEDIATED_EVENTS
Canonical_Pathways	KEGG_MELANOGENESIS	101	9	3.94053141115935e-15	9.62803174793268e-13	CAMK2G:MAP2K1:PRKCB:PRKCA:MAP2K2:PLCB4:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MELANOGENESIS
Canonical_Pathways	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	264	11	9.715303360638929e-15	2.1363952090045005e-12	CAMK2G:PRKCB:CACNB1:PRKCA:CACNB4:SRC:KCNJ6:ADCY5:CAMK2D:CAMK2A:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES
Canonical_Pathways	KEGG_GLIOMA	65	8	1.1058520303987921e-14	2.210698740769949e-12	CAMK2G:CCND1:MAP2K1:PRKCB:PRKCA:MAP2K2:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GLIOMA
Canonical_Pathways	REACTOME_DAG_AND_IP3_SIGNALING	40	7	4.451054125711337e-14	8.156556685366025e-12	CAMK2G:ITPR2:PRKCA:ITPR1:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DAG_AND_IP3_SIGNALING
Canonical_Pathways	REACTOME_PHASE_0_RAPID_DEPOLARISATION	44	7	9.118929068843825e-14	1.5425019247990437e-11	CAMK2G:CACNA1C:CACNB1:CACNB4:CACNA1D:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PHASE_0_RAPID_DEPOLARISATION
Canonical_Pathways	KEGG_ERBB_SIGNALING_PATHWAY	87	8	1.2582832283393184e-13	1.976403442227258e-11	CAMK2G:MAP2K1:PRKCB:PRKCA:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ERBB_SIGNALING_PATHWAY
Canonical_Pathways	KEGG_WNT_SIGNALING_PATHWAY	149	9	1.4191533978627882e-13	2.0804788812668475e-11	CAMK2G:CCND1:PRKCB:PRKCA:ROCK1:ROCK2:PLCB4:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_WNT_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_OPIOID_SIGNALLING	89	8	1.5184224401146235e-13	2.0868818411325357e-11	CAMK2G:ITPR2:PRKCA:PLCB4:ITPR1:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_OPIOID_SIGNALLING
Canonical_Pathways	REACTOME_NEURONAL_SYSTEM	405	11	1.053521758458617e-12	1.3627613805002933e-10	CAMK2G:PRKCB:CACNB1:PRKCA:CACNB4:SRC:KCNJ6:ADCY5:CAMK2D:CAMK2A:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEURONAL_SYSTEM
Canonical_Pathways	REACTOME_RAF_ACTIVATION	30	6	1.447418199462728e-12	1.7682625670102997e-10	CAMK2G:MAP2K1:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAF_ACTIVATION
Canonical_Pathways	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	200	9	2.0588927943184307e-12	2.3828975024769627e-10	CAMK2G:PRKCB:PRKCA:SRC:KCNJ6:ADCY5:CAMK2D:CAMK2A:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION
Canonical_Pathways	KEGG_LONG_TERM_DEPRESSION	70	7	2.7925505157400404e-12	3.070409292056174e-10	ITPR2:MAP2K1:PRKCB:PRKCA:MAP2K2:PLCB4:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LONG_TERM_DEPRESSION
Canonical_Pathways	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	45	6	1.9604410752183793e-11	2.0528618687643888e-09	CAMK2G:MAP2K1:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS
Canonical_Pathways	KEGG_MAPK_SIGNALING_PATHWAY	266	9	2.6703519059497487e-11	2.632708782688701e-09	CACNA1C:MAP2K1:MAP2K5:PRKCB:CACNB1:PRKCA:MAP2K2:CACNB4:CACNA1D	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MAPK_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	19	5	2.753629013271493e-11	2.632708782688701e-09	ITPR2:PRKCB:PRKCA:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION
Canonical_Pathways	REACTOME_SIGNALING_BY_VEGF	105	7	5.152134106968499e-11	4.720642875509887e-09	ITPR2:PRKCB:PRKCA:ROCK1:ROCK2:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_VEGF
Canonical_Pathways	REACTOME_ION_HOMEOSTASIS	54	6	6.16918189338613e-11	5.325090554813998e-09	RYR2:CAMK2G:ITPR2:ITPR1:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ION_HOMEOSTASIS
Canonical_Pathways	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	7	6.29615072420027e-11	5.325090554813998e-09	CACNA1C:ITPR2:PRKCA:ITPR1:CACNA1D:ADCY5:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTEGRATION_OF_ENERGY_METABOLISM
Canonical_Pathways	KEGG_OOCYTE_MEIOSIS	112	7	8.153610054219621e-11	6.640662410825536e-09	CAMK2G:ITPR2:MAP2K1:ITPR1:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_OOCYTE_MEIOSIS
Canonical_Pathways	REACTOME_SIGNALING_BY_RAS_MUTANTS	58	6	9.635422309667195e-11	7.5672477353422e-09	CAMK2G:MAP2K1:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RAS_MUTANTS
Canonical_Pathways	PID_ENDOTHELIN_PATHWAY	63	6	1.610653725482093e-10	1.2213198421845251e-08	MAP2K1:PRKCB:PRKCA:MAP2K2:SRC:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_ENDOTHELIN_PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	65	6	1.9546992804165098e-10	1.4327945725453016e-08	CAMK2G:MAP2K1:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS
Canonical_Pathways	PID_VEGFR1_2_PATHWAY	69	6	2.8273016137311594e-10	2.0055600801918774e-08	MAP2K1:PRKCB:PRKCA:ROCK1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_VEGFR1_2_PATHWAY
Canonical_Pathways	REACTOME_GLUTAMATE_BINDING_ACTIVATION_OF_AMPA_RECEPTORS_AND_SYNAPTIC_PLASTICITY	30	5	3.342709155088165e-10	2.2970679475121484e-08	CAMK2G:PRKCB:PRKCA:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUTAMATE_BINDING_ACTIVATION_OF_AMPA_RECEPTORS_AND_SYNAPTIC_PLASTICITY
Canonical_Pathways	KEGG_VEGF_SIGNALING_PATHWAY	76	6	5.12563064738925e-10	3.4155338768512e-08	PTGS2:MAP2K1:PRKCB:PRKCA:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VEGF_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	6	6.011820057772009e-10	3.8882330314825434e-08	CACNA1C:ITPR2:PRKCA:ITPR1:CACNA1D:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_INSULIN_SECRETION
Canonical_Pathways	REACTOME_AXON_GUIDANCE	550	10	7.331287134844559e-10	4.606142974149482e-08	CACNA1C:MAP2K1:CACNB1:PRKCA:ROCK1:MAP2K2:ROCK2:CACNB4:SRC:CACNA1D	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AXON_GUIDANCE
Canonical_Pathways	REACTOME_ONCOGENIC_MAPK_SIGNALING	81	6	7.576845383020353e-10	4.628189721461599e-08	CAMK2G:MAP2K1:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ONCOGENIC_MAPK_SIGNALING
Canonical_Pathways	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	6	8.797112249739606e-10	5.090769065868494e-08	RYR2:CACNA1C:CACNB1:CACNB4:CACNA1D:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
Canonical_Pathways	REACTOME_CA_DEPENDENT_EVENTS	36	5	8.797145270714089e-10	5.090769065868494e-08	CAMK2G:PRKCA:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CA_DEPENDENT_EVENTS
Canonical_Pathways	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	402	9	1.0379576668102122e-09	5.8524843828606575e-08	CAMK2G:ITPR2:PRKCA:PLCB4:SRC:ITPR1:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
Canonical_Pathways	KEGG_DILATED_CARDIOMYOPATHY	90	6	1.442538033728168e-09	7.930352840420603e-08	RYR2:CACNA1C:CACNB1:CACNB4:CACNA1D:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DILATED_CARDIOMYOPATHY
Canonical_Pathways	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	302	8	2.839791194690427e-09	1.5230977651522558e-07	CAMK2G:ITPR2:PRKCA:SRC:ITPR1:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
Canonical_Pathways	KEGG_FOCAL_ADHESION	198	7	4.4593211052762545e-09	2.3347731215482104e-07	CCND1:MAP2K1:PRKCB:PRKCA:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_FOCAL_ADHESION
Canonical_Pathways	REACTOME_SIGNALING_BY_GPCR	1162	12	5.440445569655497e-09	2.782218559923823e-07	CAMK2G:ITPR2:PRKCB:PRKCA:ROCK1:ROCK2:PLCB4:SRC:ITPR1:ADCY5:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_GPCR
Canonical_Pathways	KEGG_NON_SMALL_CELL_LUNG_CANCER	54	5	7.26561726441815e-09	3.631157355558071e-07	CCND1:MAP2K1:PRKCB:PRKCA:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NON_SMALL_CELL_LUNG_CANCER
Canonical_Pathways	BIOCARTA_CCR3_PATHWAY	19	4	8.415336513109864e-09	4.112294442739687e-07	MAP2K1:PRKCB:PRKCA:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CCR3_PATHWAY
