Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Canonical_Pathways	BIOCARTA_CHREBP_PATHWAY	19	4	1.3978704774511196e-08	3.891034404955712e-07	PRKAA2:PRKACB:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CHREBP_PATHWAY
Canonical_Pathways	PID_IL2_1PATHWAY	55	5	1.519124976144664e-08	4.175694778177645e-07	NRAS:HRAS:KRAS:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL2_1PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_RAS_MUTANTS	58	5	1.9949332684324637e-08	5.415874391707393e-07	NRAS:HRAS:KRAS:CALM1:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RAS_MUTANTS
Canonical_Pathways	PID_TRKR_PATHWAY	61	5	2.582321516790274e-08	6.925030506611967e-07	NRAS:HRAS:KRAS:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_TRKR_PATHWAY
Canonical_Pathways	REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	5	3	2.7973701280236338e-08	7.411345676534904e-07	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS
Canonical_Pathways	KEGG_TIGHT_JUNCTION	130	6	2.911454385212256e-08	7.621771658430656e-07	NRAS:HRAS:KRAS:MYL9:RHOA:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TIGHT_JUNCTION
Canonical_Pathways	PID_BCR_5PATHWAY	63	5	3.044868559428494e-08	7.785658095561929e-07	PPP3CB:HRAS:MAPK1:PPP3CA:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_BCR_5PATHWAY
Canonical_Pathways	PID_ENDOTHELIN_PATHWAY	63	5	3.044868559428494e-08	7.785658095561929e-07	HRAS:MAPK1:RHOA:GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_ENDOTHELIN_PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	65	5	3.570980159370628e-08	9.025960195926448e-07	NRAS:HRAS:KRAS:CALM1:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS
Canonical_Pathways	REACTOME_TRIGLYCERIDE_CATABOLISM	24	4	3.813057171769935e-08	9.421250248002346e-07	PRKACB:PPP1CC:PRKACA:PPP1CB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRIGLYCERIDE_CATABOLISM
Canonical_Pathways	PID_S1P_S1P2_PATHWAY	24	4	3.813057171769935e-08	9.421250248002346e-07	MAPK1:RHOA:GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_S1P_S1P2_PATHWAY
Canonical_Pathways	REACTOME_AXON_GUIDANCE	547	9	5.061547876285166e-08	1.2367048644390087e-06	PRKACB:NRAS:PPP3CB:HRAS:KRAS:PRKACA:MYL9:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AXON_GUIDANCE
Canonical_Pathways	REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	27	4	6.278744682494145e-08	1.5172483029455631e-06	PRKAA2:PRKAG1:CALM1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS
Canonical_Pathways	PID_TCR_CALCIUM_PATHWAY	28	4	7.317852937628248e-08	1.749125935852665e-06	PPP3CB:PRKACA:PPP3R1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_TCR_CALCIUM_PATHWAY
Canonical_Pathways	KEGG_THYROID_CANCER	29	4	8.48019288638566e-08	1.9629414902275857e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_THYROID_CANCER
Canonical_Pathways	PID_S1P_S1P3_PATHWAY	29	4	8.48019288638566e-08	1.9629414902275857e-06	MAPK1:RHOA:GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_S1P_S1P3_PATHWAY
Canonical_Pathways	BIOCARTA_BIOPEPTIDES_PATHWAY	29	4	8.48019288638566e-08	1.9629414902275857e-06	HRAS:CALM1:CALM2:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_BIOPEPTIDES_PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_NTRK1_TRKA	78	5	9.008668291474704e-08	2.0635480805159245e-06	NRAS:HRAS:KRAS:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NTRK1_TRKA
Canonical_Pathways	REACTOME_SOS_MEDIATED_SIGNALLING	7	3	9.771622381155014e-08	2.193395026416566e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SOS_MEDIATED_SIGNALLING
Canonical_Pathways	REACTOME_RAF_ACTIVATION	30	4	9.77502103632667e-08	2.193395026416566e-06	NRAS:HRAS:KRAS:CALM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAF_ACTIVATION
Canonical_Pathways	REACTOME_ONCOGENIC_MAPK_SIGNALING	81	5	1.0900565545025062e-07	2.4212468316676876e-06	NRAS:HRAS:KRAS:CALM1:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ONCOGENIC_MAPK_SIGNALING
Canonical_Pathways	REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION	31	4	1.1211912328200156e-07	2.4654995209712146e-06	PPP3CB:CALM1:PPP3R1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION
Canonical_Pathways	REACTOME_SIGNALLING_TO_ERKS	32	4	1.2800758442028032e-07	2.7596929229431025e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_ERKS
Canonical_Pathways	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	32	4	1.2800758442028032e-07	2.7596929229431025e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION
Canonical_Pathways	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	85	5	1.3899331205801355e-07	2.967439739957008e-06	PRKACB:KRAS:PRKACA:MAPK1:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
Canonical_Pathways	PID_SYNDECAN_2_PATHWAY	33	4	1.4551766114637003e-07	3.0768590082775736e-06	HRAS:PRKACA:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_SYNDECAN_2_PATHWAY
Canonical_Pathways	REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	8	3	1.5619280433554226e-07	3.2621766106479573e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS
Canonical_Pathways	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	291	7	1.5724907718448544e-07	3.2621766106479573e-06	PRKACB:NRAS:HRAS:KRAS:CALM1:PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
Canonical_Pathways	PID_MAPK_TRK_PATHWAY	34	4	1.647545545347172e-07	3.3859370600172255e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_MAPK_TRK_PATHWAY
Canonical_Pathways	PID_PI3K_PLC_TRK_PATHWAY	36	4	2.0884516371025187e-07	4.252319583322628e-06	NRAS:HRAS:KRAS:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PI3K_PLC_TRK_PATHWAY
Canonical_Pathways	REACTOME_TRIGLYCERIDE_METABOLISM	37	4	2.339247996772889e-07	4.554843312076058e-06	PRKACB:PPP1CC:PRKACA:PPP1CB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRIGLYCERIDE_METABOLISM
Canonical_Pathways	REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	9	3	2.3405970635042956e-07	4.554843312076058e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN
Canonical_Pathways	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	9	3	2.3405970635042956e-07	4.554843312076058e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS
Canonical_Pathways	REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R	9	3	2.3405970635042956e-07	4.554843312076058e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R
Canonical_Pathways	REACTOME_ROBO_RECEPTORS_BIND_AKAP5	9	3	2.3405970635042956e-07	4.554843312076058e-06	PRKACB:PPP3CB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ROBO_RECEPTORS_BIND_AKAP5
Canonical_Pathways	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	467	8	2.392155024565798e-07	4.614341139491395e-06	PRKACB:NRAS:HRAS:KRAS:CALM1:PRKACA:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES
Canonical_Pathways	PID_RET_PATHWAY	39	4	2.907405620615941e-07	5.559465182377787e-06	HRAS:PRKACA:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_RET_PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_NTRKS	99	5	2.9884476614667135e-07	5.6651693168666406e-06	NRAS:HRAS:KRAS:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NTRKS
Canonical_Pathways	REACTOME_SIGNALING_BY_FGFR3	40	4	3.227209609713912e-07	5.864986720463548e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR3
Canonical_Pathways	REACTOME_MAP2K_AND_MAPK_ACTIVATION	40	4	3.227209609713912e-07	5.864986720463548e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MAP2K_AND_MAPK_ACTIVATION
Canonical_Pathways	PID_EPHB_FWD_PATHWAY	40	4	3.227209609713912e-07	5.864986720463548e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_EPHB_FWD_PATHWAY
Canonical_Pathways	REACTOME_DAG_AND_IP3_SIGNALING	40	4	3.227209609713912e-07	5.864986720463548e-06	PRKACB:CALM1:PRKACA:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DAG_AND_IP3_SIGNALING
Canonical_Pathways	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	40	4	3.227209609713912e-07	5.864986720463548e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER	10	3	3.3404348063753096e-07	6.02099683542566e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER
Canonical_Pathways	KEGG_FOCAL_ADHESION	197	6	3.434790545246625e-07	6.140735291867747e-06	HRAS:PPP1CC:PPP1CB:MYL9:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_FOCAL_ADHESION
Canonical_Pathways	REACTOME_SIGNALING_BY_FGFR4	41	4	3.5725092672342995e-07	6.335441837619536e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR4
Canonical_Pathways	KEGG_BLADDER_CANCER	42	4	3.944601310123642e-07	6.93934262476951e-06	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_BLADDER_CANCER
Canonical_Pathways	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	107	5	4.40636521880248e-07	7.690156441386234e-06	PRKAA2:PRKACB:PRKACA:GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTEGRATION_OF_ENERGY_METABOLISM
Canonical_Pathways	REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	11	3	4.5885988607701894e-07	7.702541141094386e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE
Canonical_Pathways	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	11	3	4.5885988607701894e-07	7.702541141094386e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3
Canonical_Pathways	BIOCARTA_AKAP13_PATHWAY	11	3	4.5885988607701894e-07	7.702541141094386e-06	PRKACB:PRKAG1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_AKAP13_PATHWAY
Canonical_Pathways	BIOCARTA_LEPTIN_PATHWAY	11	3	4.5885988607701894e-07	7.702541141094386e-06	PRKAA2:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_LEPTIN_PATHWAY
Canonical_Pathways	REACTOME_MET_ACTIVATES_RAS_SIGNALING	11	3	4.5885988607701894e-07	7.702541141094386e-06	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MET_ACTIVATES_RAS_SIGNALING
Canonical_Pathways	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	719	9	5.145799277135141e-07	8.57243379577286e-06	PRKACB:NRAS:PPP3CB:HRAS:KRAS:CALM1:PRKACA:PPP3R1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ADAPTIVE_IMMUNE_SYSTEM
Canonical_Pathways	SIG_BCR_SIGNALING_PATHWAY	45	4	5.235045646143882e-07	8.655537876594284e-06	PPP3CB:MAPK1:PPP3CA:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/SIG_BCR_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_ESR_MEDIATED_SIGNALING	217	6	6.058404973552275e-07	9.94211383346377e-06	NRAS:HRAS:KRAS:CALM1:MAPK1:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ESR_MEDIATED_SIGNALING
Canonical_Pathways	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	12	3	6.112139168523781e-07	9.955995578950959e-06	PRKACB:CALM1:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE
Canonical_Pathways	PID_LKB1_PATHWAY	47	4	6.254412565527498e-07	1.0112833258525712e-05	PRKAA2:PRKAG1:PRKACA:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_LKB1_PATHWAY
Canonical_Pathways	PID_PI3KCI_PATHWAY	48	4	6.816150018980541e-07	1.0940667074261469e-05	NRAS:HRAS:KRAS:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PI3KCI_PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_ERBB2	49	4	7.414583494685385e-07	1.1814977612183449e-05	NRAS:HRAS:KRAS:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB2
Canonical_Pathways	REACTOME_P38MAPK_EVENTS	13	3	7.937998295782775e-07	1.246832732316166e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_P38MAPK_EVENTS
Canonical_Pathways	REACTOME_PERVASIVE_DEVELOPMENTAL_DISORDERS	13	3	7.937998295782775e-07	1.246832732316166e-05	CALM1:PRKACA:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PERVASIVE_DEVELOPMENTAL_DISORDERS
Canonical_Pathways	REACTOME_SIGNALING_BY_FGFR1	50	4	8.051243947569241e-07	1.2556514496953731e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR1
Canonical_Pathways	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	51	4	8.727690889810374e-07	1.3515628356826064e-05	PPP3CB:PPP3R1:PPP3CA:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
Canonical_Pathways	KEGG_ENDOMETRIAL_CANCER	52	4	9.445512229955511e-07	1.4524952023546972e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ENDOMETRIAL_CANCER
Canonical_Pathways	REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	14	3	1.0093011701623515e-06	1.4895659551590677e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING
Canonical_Pathways	REACTOME_SIGNALING_BY_EGFRVIII_IN_CANCER	14	3	1.0093011701623515e-06	1.4895659551590677e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_EGFRVIII_IN_CANCER
Canonical_Pathways	REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	14	3	1.0093011701623515e-06	1.4895659551590677e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING
Canonical_Pathways	PID_S1P_S1P4_PATHWAY	14	3	1.0093011701623515e-06	1.4895659551590677e-05	MAPK1:RHOA:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_S1P_S1P4_PATHWAY
Canonical_Pathways	BIOCARTA_AKAPCENTROSOME_PATHWAY	14	3	1.0093011701623515e-06	1.4895659551590677e-05	PRKACB:PRKAG1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_AKAPCENTROSOME_PATHWAY
Canonical_Pathways	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	14	3	1.0093011701623515e-06	1.4895659551590677e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS
Canonical_Pathways	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	54	4	1.1011770779700036e-06	1.5930844700368668e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE
Canonical_Pathways	KEGG_NON_SMALL_CELL_LUNG_CANCER	54	4	1.1011770779700036e-06	1.5930844700368668e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NON_SMALL_CELL_LUNG_CANCER
Canonical_Pathways	REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES	54	4	1.1011770779700036e-06	1.5930844700368668e-05	NRAS:HRAS:KRAS:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES
Canonical_Pathways	PID_PDGFRB_PATHWAY	129	5	1.115896670791665e-06	1.60382796017704e-05	NRAS:HRAS:KRAS:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PDGFRB_PATHWAY
Canonical_Pathways	KEGG_ACUTE_MYELOID_LEUKEMIA	57	4	1.371277962122107e-06	1.9580780770821516e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ACUTE_MYELOID_LEUKEMIA
Canonical_Pathways	REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	16	3	1.5497309283249205e-06	2.1986182654106452e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING
Canonical_Pathways	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	259	6	1.6992512446750869e-06	2.3952906968208436e-05	NRAS:HRAS:KRAS:CALM1:MAPK1:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS
Canonical_Pathways	REACTOME_CA2PLUS_PATHWAY	61	4	1.804361080237451e-06	2.5272547869058312e-05	PPP3CB:CALM1:PPP3R1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CA2PLUS_PATHWAY
Canonical_Pathways	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	143	5	1.8561854221449686e-06	2.5833871793017633e-05	PPP3CB:CALM1:PPP3R1:RHOA:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
Canonical_Pathways	BIOCARTA_CCR5_PATHWAY	17	3	1.8799731278193996e-06	2.583788067546787e-05	CALM1:CALM2:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CCR5_PATHWAY
Canonical_Pathways	REACTOME_SIGNALING_BY_NTRK3_TRKC	17	3	1.8799731278193996e-06	2.583788067546787e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NTRK3_TRKC
Canonical_Pathways	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	63	4	2.0554351551296435e-06	2.8073924882795564e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH
Canonical_Pathways	REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER	18	3	2.2537583728372435e-06	3.0219601596762796e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER
Canonical_Pathways	REACTOME_TIE2_SIGNALING	18	3	2.2537583728372435e-06	3.0219601596762796e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TIE2_SIGNALING
Canonical_Pathways	REACTOME_SHC_MEDIATED_CASCADE:FGFR3	18	3	2.2537583728372435e-06	3.0219601596762796e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SHC_MEDIATED_CASCADE:FGFR3
Canonical_Pathways	PID_LYSOPHOSPHOLIPID_PATHWAY	65	4	2.3315467049385418e-06	3.107315881309002e-05	HRAS:RHOA:GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_LYSOPHOSPHOLIPID_PATHWAY
Canonical_Pathways	REACTOME_RHO_GTPASES_ACTIVATE_CIT	19	3	2.673717060673486e-06	3.4383063253923955e-05	PPP1CB:MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_CIT
Canonical_Pathways	BIOCARTA_MAL_PATHWAY	19	3	2.673717060673486e-06	3.4383063253923955e-05	HRAS:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_MAL_PATHWAY
Canonical_Pathways	REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	3	2.673717060673486e-06	3.4383063253923955e-05	PPP1CB:MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_ROCKS
Canonical_Pathways	REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	19	3	2.673717060673486e-06	3.4383063253923955e-05	PRKACB:CALM1:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB
Canonical_Pathways	BIOCARTA_CXCR4_PATHWAY	19	3	2.673717060673486e-06	3.4383063253923955e-05	HRAS:MAPK1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CXCR4_PATHWAY
Canonical_Pathways	BIOCARTA_ECM_PATHWAY	19	3	2.673717060673486e-06	3.4383063253923955e-05	HRAS:MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_ECM_PATHWAY
Canonical_Pathways	KEGG_RENAL_CELL_CARCINOMA	70	4	3.1417355434848935e-06	3.92630080487745e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RENAL_CELL_CARCINOMA
Canonical_Pathways	REACTOME_SHC_MEDIATED_CASCADE:FGFR4	20	3	3.1424690389196505e-06	3.92630080487745e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SHC_MEDIATED_CASCADE:FGFR4
Canonical_Pathways	REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	20	3	3.1424690389196505e-06	3.92630080487745e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FRS_MEDIATED_FGFR3_SIGNALING
Canonical_Pathways	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	20	3	3.1424690389196505e-06	3.92630080487745e-05	CALM1:CAMK1:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION
Canonical_Pathways	REACTOME_SIGNALLING_TO_RAS	20	3	3.1424690389196505e-06	3.92630080487745e-05	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_RAS
Canonical_Pathways	KEGG_MELANOMA	71	4	3.325961488809922e-06	4.1320843581316486e-05	NRAS:HRAS:KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MELANOMA
Canonical_Pathways	PID_S1P_S1P1_PATHWAY	21	3	3.662623632850975e-06	4.449784181568671e-05	MAPK1:RHOA:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_S1P_S1P1_PATHWAY
