Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Reactome	REACTOME_SIGNALING_BY_NTRKS	99	4	0.001514970799012558	0.017881426989919878	MAPK3:MAPK7:MEF2C:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NTRKS
Reactome	REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	12	2	0.0015682221066847279	0.018082807214772362	PIK3R5:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K
Reactome	REACTOME_GAP_JUNCTION_DEGRADATION	12	2	0.0015682221066847279	0.018082807214772362	ACTG1:ACTB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GAP_JUNCTION_DEGRADATION
Reactome	REACTOME_PHYSIOLOGICAL_FACTORS	12	2	0.0015682221066847279	0.018082807214772362	NPPA:NPR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PHYSIOLOGICAL_FACTORS
Reactome	REACTOME_PROTEIN_FOLDING	101	4	0.0016307925780147969	0.01866074865987924	GNAI3:GNAO1:GNAI2:ACTB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROTEIN_FOLDING
Reactome	REACTOME_AXON_GUIDANCE	550	9	0.001684536881520595	0.01912970291969221	CACNA1S:CACNB3:MYL6:MAPK3:MAPK7:ACTG1:ACTB:EGFR:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AXON_GUIDANCE
Reactome	REACTOME_INOSITOL_PHOSPHATE_METABOLISM	48	3	0.001760141953358548	0.019837990887853107	PLCB3:PLCB2:PLCB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INOSITOL_PHOSPHATE_METABOLISM
Reactome	REACTOME_ERKS_ARE_INACTIVATED	13	2	0.0018473498048361587	0.02066550266753285	MAPK3:MAPK7	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERKS_ARE_INACTIVATED
Reactome	REACTOME_STIMULI_SENSING_CHANNELS	106	4	0.0019470442720064666	0.021619402694353286	RYR3:RYR1:TRPM2:RAF1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_STIMULI_SENSING_CHANNELS
Reactome	REACTOME_ION_CHANNEL_TRANSPORT	183	5	0.002222859819190825	0.024386927912139242	RYR3:RYR1:TRPM2:RAF1:CAMK2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ION_CHANNEL_TRANSPORT
Reactome	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	110	4	0.0022288252995083897	0.024386927912139242	NFATC3:NFATC1:NFATC2:ITPR3	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR
Reactome	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	53	3	0.0023415514047082035	0.025434677939547803	PIK3R6:PIK3R5:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE
Reactome	REACTOME_CELLULAR_SENESCENCE	190	5	0.0026151614128511595	0.02820235221484812	JUN:FOS:MAPK3:MAPK7:CDKN1A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_SENESCENCE
Reactome	REACTOME_RAP1_SIGNALLING	16	2	0.0028145673742241994	0.030135974956871963	RAF1:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAP1_SIGNALLING
Reactome	REACTOME_L1CAM_INTERACTIONS	118	4	0.0028744991782343283	0.030559391972859985	MAPK3:ACTG1:ACTB:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_L1CAM_INTERACTIONS
Reactome	REACTOME_OTHER_INTERLEUKIN_SIGNALING	287	6	0.003129173971214329	0.03303261818908647	MAPK3:ACTG1:RAF1:ACTB:CAMK2B:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_OTHER_INTERLEUKIN_SIGNALING
Reactome	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION	386	7	0.003167270927085348	0.03320097286504151	MAPK3:ACTG1:RAF1:CDKN1A:ACTB:CAMK2B:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION
Reactome	REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	61	3	0.0034956708122059685	0.036388962135394075	MAPK3:ACTG1:ACTB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION
Reactome	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	18	2	0.003565401051095168	0.03685887017649419	ACTG1:ACTB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS
Reactome	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	63	3	0.0038295581067462367	0.03931854521926444	CACNA1S:CACNB3:MAPK3	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH
Reactome	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	21	2	0.004846408945943448	0.04908626358087316	MAPK3:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNAL_TRANSDUCTION_BY_L1
Reactome	REACTOME_CD209_DC_SIGN_SIGNALING	21	2	0.004846408945943448	0.04908626358087316	RAF1:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CD209_DC_SIGN_SIGNALING
Canonical_Pathways	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	115	36	4.6698071741479206e-57	1.0268905975951278e-53	PLA2G4A:CACNA1S:PPP1R12B:CALML5:CALML3:PLCB3:PPP1CA:GUCY1A2:ADCY6:MYL6B:MYL6:PPP1R12A:ADCY4:PLCB2:PLA2G4B:JMJD7-PLA2G4B:PLA2G4E:ADCY9:MAPK3:MYLK3:ADCY7:CALM3:PRKCG:ADCY3:PLCB1:MYLK2:GNAS:RAF1:MYLK:ADCY2:ITPR3:ADCY1:ADCY8:NPR2:PRKACG:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
Canonical_Pathways	KEGG_GNRH_SIGNALING_PATHWAY	101	30	1.7303210722913088e-46	1.902488018984294e-43	JUN:PLA2G4A:CACNA1S:CALML5:CALML3:PLCB3:ADCY6:ADCY4:PLCB2:PLA2G4B:JMJD7-PLA2G4B:PLA2G4E:ADCY9:MAPK3:ADCY7:MAPK7:CALM3:ADCY3:PLCB1:GNAS:RAF1:ADCY2:ITPR3:CAMK2B:ADCY1:EGFR:ADCY8:PRKACG:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GNRH_SIGNALING_PATHWAY
Canonical_Pathways	KEGG_DILATED_CARDIOMYOPATHY	90	27	6.582066415069867e-42	4.824654682246212e-39	CACNA1S:CACNA2D4:ADCY6:CACNB3:ADCY4:ADCY9:CACNG3:ADCY7:CACNG5:CACNG4:CACNG1:ACTG1:CACNG7:CACNG8:CACNG6:ADCY3:GNAS:CACNG2:CACNA2D2:CACNA2D3:ADCY2:ACTB:ADCY1:CACNA2D1:ADCY8:PRKACG:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DILATED_CARDIOMYOPATHY
Canonical_Pathways	KEGG_CALCIUM_SIGNALING_PATHWAY	177	30	2.456159217875272e-38	1.3502735300269308e-35	CACNA1S:CALML5:CALML3:PLCB3:ADCY4:RYR3:PLCB2:ADCY9:MYLK3:ADCY7:RYR1:CALM3:PRKCG:ADCY3:PLCB1:MYLK2:GNAS:OXTR:MYLK:CD38:ADCY2:ITPR3:CAMK2B:ADCY1:EGFR:NOS3:ADCY8:PRKACG:PPP3R2:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CALCIUM_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	264	33	1.1273559991141617e-37	4.958111684104083e-35	GNAI3:PRKAB2:KCNJ9:PLCB3:KCNJ5:ADCY6:CACNB3:PRKAB1:ADCY4:PLCB2:ADCY9:CACNG3:MAPK3:ADCY7:KCNJ12:CACNG4:KCNJ2:PRKCG:CACNG8:ADCY3:KCNJ3:PRKAG3:PLCB1:CACNG2:KCNJ4:GNAI2:CACNA2D2:CACNA2D3:ADCY2:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES
Canonical_Pathways	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	200	30	1.2185385899636637e-36	4.465943932216827e-34	GNAI3:PRKAB2:KCNJ9:PLCB3:KCNJ5:ADCY6:PRKAB1:ADCY4:PLCB2:ADCY9:CACNG3:MAPK3:ADCY7:KCNJ12:CACNG4:KCNJ2:PRKCG:CACNG8:ADCY3:KCNJ3:PRKAG3:PLCB1:CACNG2:KCNJ4:GNAI2:ADCY2:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION
Canonical_Pathways	KEGG_MAPK_SIGNALING_PATHWAY	266	32	6.105558384443854e-36	1.9180175553417193e-33	JUN:PLA2G4A:CACNA1S:CACNA2D4:CACNB3:NFATC4:FOS:PLA2G4B:JMJD7-PLA2G4B:PLA2G4E:CACNG3:MAPK3:MAPK7:CACNG5:CACNG4:CACNG1:PRKCG:CACNG7:CACNG8:CACNG6:NFATC2:CACNG2:RAF1:CACNA2D2:CACNA2D3:MEF2C:EGFR:CACNA2D1:PRKACG:PPP3R2:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MAPK_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_MUSCLE_CONTRACTION	206	29	1.4966785124282526e-34	4.113995061037159e-32	NPPA:CACNA1S:GUCY1A2:CACNA2D4:CACNB3:MYL6B:MYL6:RYR3:CACNG3:KCNJ12:CACNG5:CACNG4:CACNG1:KCNJ2:RYR1:KCNJ14:CACNG7:CACNG8:CACNG6:CACNG2:KCNJ4:CACNA2D2:CACNA2D3:MYLK:ITPR3:CAMK2B:CACNA2D1:NPR2:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MUSCLE_CONTRACTION
Canonical_Pathways	REACTOME_NEURONAL_SYSTEM	405	34	7.504384599423388e-33	1.833571303792448e-30	GNAI3:PRKAB2:KCNJ9:PLCB3:KCNJ5:ADCY6:CACNB3:PRKAB1:ADCY4:PLCB2:ADCY9:CACNG3:MAPK3:ADCY7:KCNJ12:CACNG4:KCNJ2:KCNJ14:PRKCG:CACNG8:ADCY3:KCNJ3:PRKAG3:PLCB1:CACNG2:KCNJ4:GNAI2:CACNA2D2:CACNA2D3:ADCY2:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEURONAL_SYSTEM
Canonical_Pathways	REACTOME_CARDIAC_CONDUCTION	139	25	1.4408144013665103e-32	3.0303806268631597e-30	NPPA:CACNA1S:CACNA2D4:CACNB3:RYR3:CACNG3:KCNJ12:CACNG5:CACNG4:CACNG1:KCNJ2:RYR1:KCNJ14:CACNG7:CACNG8:CACNG6:CACNG2:KCNJ4:CACNA2D2:CACNA2D3:ITPR3:CAMK2B:CACNA2D1:NPR2:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CARDIAC_CONDUCTION
Canonical_Pathways	KEGG_MELANOGENESIS	101	23	1.5158793494995342e-32	3.0303806268631597e-30	GNAI3:CALML5:CALML3:PLCB3:ADCY6:ADCY4:PLCB2:ADCY9:MAPK3:ADCY7:GNAO1:CALM3:PRKCG:ADCY3:PLCB1:GNAS:RAF1:GNAI2:ADCY2:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MELANOGENESIS
Canonical_Pathways	KEGG_GAP_JUNCTION	89	22	5.12050408833322e-32	9.383323741870627e-30	GNAI3:PLCB3:GUCY1A2:ADCY6:ADCY4:PLCB2:ADCY9:MAPK3:ADCY7:MAPK7:PRKCG:ADCY3:PLCB1:GNAS:RAF1:GNAI2:ADCY2:ITPR3:ADCY1:EGFR:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GAP_JUNCTION
Canonical_Pathways	PID_ENDOTHELIN_PATHWAY	63	20	1.2146919094644924e-31	2.0546980837787834e-29	JUN:GNAI3:PLA2G4A:PLCB3:ADCY6:ADCY4:FOS:PLCB2:ADCY9:MAPK3:ADCY7:GNAO1:PRKCG:ADCY3:PLCB1:RAF1:GNAI2:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_ENDOTHELIN_PATHWAY
Canonical_Pathways	REACTOME_G_PROTEIN_MEDIATED_EVENTS	53	19	2.7696049260132163e-31	4.3502580230736165e-29	GNAI3:PLA2G4A:PLCB3:ADCY6:ADCY4:PLCB2:ADCY9:ADCY7:GNAO1:PRKCG:ADCY3:PLCB1:GNAI2:ADCY2:ITPR3:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_PROTEIN_MEDIATED_EVENTS
Canonical_Pathways	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	20	6.830656097362177e-29	1.0013741838732952e-26	PRKAB2:CACNA1S:CACNA2D4:CACNB3:PRKAB1:CACNG3:CACNG5:CACNG4:CACNG1:ACTG1:CACNG7:CACNG8:CACNG6:PRKAG3:CACNG2:CACNA2D2:CACNA2D3:ACTB:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
Canonical_Pathways	REACTOME_PHASE_2_PLATEAU_PHASE	27	15	1.5129532313591715e-28	2.0793650973492615e-26	CACNA1S:CACNA2D4:CACNB3:CACNG3:CACNG5:CACNG4:CACNG1:CACNG7:CACNG8:CACNG6:CACNG2:CACNA2D2:CACNA2D3:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PHASE_2_PLATEAU_PHASE
Canonical_Pathways	REACTOME_OPIOID_SIGNALLING	89	20	3.236989845217674e-28	4.187141570372744e-26	GNAI3:PLA2G4A:PLCB3:PPP1CA:ADCY6:ADCY4:PLCB2:ADCY9:ADCY7:GNAO1:PRKCG:ADCY3:PLCB1:GNAI2:ADCY2:ITPR3:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_OPIOID_SIGNALLING
Canonical_Pathways	REACTOME_GABA_B_RECEPTOR_ACTIVATION	39	16	1.3225321956455574e-27	1.615693499013656e-25	GNAI3:KCNJ9:KCNJ5:ADCY6:ADCY4:ADCY9:ADCY7:KCNJ12:KCNJ2:ADCY3:KCNJ3:KCNJ4:GNAI2:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GABA_B_RECEPTOR_ACTIVATION
Canonical_Pathways	REACTOME_PHASE_0_RAPID_DEPOLARISATION	44	16	1.433048577104087e-26	1.6585651689746775e-24	CACNA1S:CACNA2D4:CACNB3:CACNG3:CACNG5:CACNG4:CACNG1:CACNG7:CACNG8:CACNG6:CACNG2:CACNA2D2:CACNA2D3:CAMK2B:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PHASE_0_RAPID_DEPOLARISATION
Canonical_Pathways	REACTOME_GABA_RECEPTOR_ACTIVATION	55	16	9.798591483647544e-25	1.0216292459538319e-22	GNAI3:KCNJ9:KCNJ5:ADCY6:ADCY4:ADCY9:ADCY7:KCNJ12:KCNJ2:ADCY3:KCNJ3:KCNJ4:GNAI2:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GABA_RECEPTOR_ACTIVATION
Canonical_Pathways	KEGG_LONG_TERM_DEPRESSION	70	17	1.0220938340602229e-24	1.0216292459538319e-22	GNAI3:PLA2G4A:PLCB3:GUCY1A2:PLCB2:PLA2G4B:JMJD7-PLA2G4B:PLA2G4E:MAPK3:GNAO1:RYR1:PRKCG:PLCB1:GNAS:RAF1:GNAI2:ITPR3	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LONG_TERM_DEPRESSION
Canonical_Pathways	KEGG_LONG_TERM_POTENTIATION	70	17	1.0220938340602229e-24	1.0216292459538319e-22	CALML5:CALML3:PLCB3:PPP1CA:PPP1R12A:PLCB2:MAPK3:CALM3:PRKCG:PLCB1:RAF1:ITPR3:CAMK2B:ADCY1:ADCY8:PRKACG:PPP3R2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LONG_TERM_POTENTIATION
Canonical_Pathways	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	73	17	2.2666922790429053e-24	2.167154922441456e-22	CACNA1S:CACNA2D4:CACNB3:CACNG3:CACNG5:CACNG4:CACNG1:ACTG1:CACNG7:CACNG8:CACNG6:CACNG2:CACNA2D2:CACNA2D3:ACTB:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
Canonical_Pathways	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	18	6.438725558797254e-23	5.899482293247984e-21	PRKAB2:PLCB3:ADCY6:CACNB3:ADCY4:PLCB2:ADCY9:ADCY7:ADCY3:PLCB1:GNAS:GNAI2:CACNA2D2:ADCY2:ITPR3:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTEGRATION_OF_ENERGY_METABOLISM
Canonical_Pathways	PID_LYSOPHOSPHOLIPID_PATHWAY	65	15	1.5530146740632882e-21	1.3660317073060684e-19	JUN:GNAI3:PLCB3:ADCY6:ADCY4:FOS:ADCY9:ADCY7:GNAO1:ADCY3:GNAI2:ADCY2:ADCY1:EGFR:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_LYSOPHOSPHOLIPID_PATHWAY
Canonical_Pathways	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	14	10	5.705375638873853e-21	4.8220926360742935e-19	GNAI3:ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:GNAI2:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY
Canonical_Pathways	KEGG_OOCYTE_MEIOSIS	112	17	5.9207140142794875e-21	4.8220926360742935e-19	CALML5:CALML3:PPP1CA:ADCY6:ADCY4:ADCY9:MAPK3:ADCY7:CALM3:ADCY3:ADCY2:ITPR3:CAMK2B:ADCY1:ADCY8:PRKACG:PPP3R2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_OOCYTE_MEIOSIS
Canonical_Pathways	KEGG_CARDIAC_MUSCLE_CONTRACTION	72	15	8.4167032811825e-21	6.610118041185828e-19	CACNA1S:CACNA2D4:CACNB3:CACNG3:CACNG5:CACNG4:CACNG1:CACNG7:CACNG8:CACNG6:CACNG2:CACNA2D2:CACNA2D3:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CARDIAC_MUSCLE_CONTRACTION
Canonical_Pathways	BIOCARTA_GPCR_PATHWAY	30	12	9.177367308342618e-21	6.9589761072570405e-19	JUN:NFATC4:FOS:MAPK3:NFATC3:NFATC1:CALM3:NFATC2:RAF1:ADCY1:PRKACG:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_GPCR_PATHWAY
Canonical_Pathways	KEGG_VEGF_SIGNALING_PATHWAY	76	15	2.0367352152961155e-20	1.4929269128120526e-18	PLA2G4A:NFATC4:PLA2G4B:JMJD7-PLA2G4B:PLA2G4E:MAPK3:NFATC3:PIK3R5:NFATC1:PRKCG:NFATC2:RAF1:PIK3CG:NOS3:PPP3R2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VEGF_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	17	10	1.0950321437360757e-19	7.767663497018164e-18	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:GNAS:ADCY2:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING
Canonical_Pathways	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	85	15	1.2443368493335557e-19	8.550927286514028e-18	GNAI3:ADCY6:ADCY4:ADCY9:MAPK3:ADCY7:PIK3R5:ADCY3:RAF1:GNAI2:ADCY2:ADCY1:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
Canonical_Pathways	REACTOME_CA_DEPENDENT_EVENTS	36	12	1.2963249042624102e-19	8.638237771130424e-18	PLA2G4A:ADCY6:ADCY4:ADCY9:ADCY7:PRKCG:ADCY3:ADCY2:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CA_DEPENDENT_EVENTS
Canonical_Pathways	BIOCARTA_FCER1_PATHWAY	39	12	4.0015548112201327e-19	2.5880644205509033e-17	JUN:PLA2G4A:NFATC4:FOS:MAPK3:NFATC3:NFATC1:CALM3:NFATC2:RAF1:PIK3CG:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_FCER1_PATHWAY
Canonical_Pathways	REACTOME_DAG_AND_IP3_SIGNALING	40	12	5.693482796449278e-19	3.5771339055405607e-17	ADCY6:ADCY4:ADCY9:ADCY7:PRKCG:ADCY3:ADCY2:ITPR3:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DAG_AND_IP3_SIGNALING
Canonical_Pathways	KEGG_CHEMOKINE_SIGNALING_PATHWAY	188	18	1.9692096695655937e-18	1.2028589064929835e-16	GNAI3:PLCB3:ADCY6:ADCY4:PLCB2:ADCY9:MAPK3:ADCY7:PIK3R5:ADCY3:PLCB1:RAF1:GNAI2:ADCY2:ADCY1:PIK3CG:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CHEMOKINE_SIGNALING_PATHWAY
Canonical_Pathways	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	12	6.874231736984352e-18	4.0855231323320517e-16	GNAI3:ADCY6:ADCY4:ADCY9:ADCY7:PRKCG:ADCY3:GNAS:GNAI2:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS
Canonical_Pathways	REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	10	8	1.2538399496339766e-17	7.255773813802932e-16	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY
Canonical_Pathways	REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	19	9	1.1378673741670533e-16	6.4158214251111536e-15	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:ADCY2:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB
Canonical_Pathways	BIOCARTA_TCR_PATHWAY	44	11	1.7349194110529447e-16	9.537719462263562e-15	JUN:NFATC4:FOS:MAPK3:NFATC3:NFATC1:CALM3:NFATC2:RAF1:PIK3CG:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_TCR_PATHWAY
Canonical_Pathways	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	33	10	4.883365734516756e-16	2.5567907738577015e-14	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:GNAS:ADCY2:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION
Canonical_Pathways	BIOCARTA_BCR_PATHWAY	33	10	4.883365734516756e-16	2.5567907738577015e-14	JUN:NFATC4:FOS:MAPK3:NFATC3:NFATC1:CALM3:NFATC2:RAF1:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_BCR_PATHWAY
Canonical_Pathways	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	402	21	5.616041629919856e-16	2.8720175684171543e-14	GNAI3:PLA2G4A:PLCB3:PPP1CA:ADCY6:ADCY4:PLCB2:ADCY9:ADCY7:GNAO1:PRKCG:ADCY3:PLCB1:GNAS:GNAI2:ADCY2:ITPR3:CAMK2B:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
Canonical_Pathways	BIOCARTA_NFAT_PATHWAY	51	11	1.0472171352182563e-15	5.233705637147604e-14	NPPA:NFATC4:MAPK3:NFATC3:NFATC1:CALM3:NFATC2:RAF1:MEF2C:PIK3CG:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_NFAT_PATHWAY
Canonical_Pathways	PID_LPA4_PATHWAY	15	8	1.7568910628876354e-15	8.585340993977578e-14	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:ADCY2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_LPA4_PATHWAY
Canonical_Pathways	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	43	10	9.712318055497052e-15	4.642910305225656e-13	ADCY6:ADCY4:ADCY9:ADCY7:ADCY3:GNAS:ADCY2:ADCY1:ADCY8:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS
Canonical_Pathways	KEGG_GLIOMA	65	11	1.8594579414625306e-14	8.699889389949159e-13	CALML5:CALML3:MAPK3:PIK3R5:CALM3:PRKCG:RAF1:CDKN1A:CAMK2B:EGFR:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GLIOMA
Canonical_Pathways	PID_AR_NONGENOMIC_PATHWAY	31	9	2.3647804135127137e-14	1.083365026940512e-12	GNAI3:PLCB3:FOS:PLCB2:MAPK3:GNAO1:PLCB1:RAF1:GNAI2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_AR_NONGENOMIC_PATHWAY
